colour	size	x	xend	y	yend	key	showSelected2	showSelected3
#00BFFF	3	3.08922720555372	3.18922720555372	0	0	fn 24	147	fn
#00BFFF	3	0	0.1	2	2	fn 1	148	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	148	fn
#00BFFF	3	1.1487803758085	1.16804067618721	1	1	fn 3	148	fn
#00BFFF	3	1.16804067618721	1.26804067618721	0	0	fn 4	148	fn
#00BFFF	3	1.26804067618721	1.44136023439791	1	1	fn 5	148	fn
#00BFFF	3	1.44136023439791	1.5250271845328	1	1	fn 6	148	fn
#00BFFF	3	1.5250271845328	1.54719728342537	2	2	fn 7	148	fn
#00BFFF	3	1.54719728342537	1.60538467457696	2	2	fn 8	148	fn
#00BFFF	3	1.60538467457696	1.6142201793916	2	2	fn 9	148	fn
#00BFFF	3	1.6142201793916	1.68499441591624	2	2	fn 10	148	fn
#00BFFF	3	1.68499441591624	1.70827406969211	2	2	fn 11	148	fn
#00BFFF	3	1.70827406969211	1.71561975363887	2	2	fn 12	148	fn
#00BFFF	3	1.71561975363887	1.81561975363887	2	2	fn 13	148	fn
#00BFFF	3	1.81561975363887	1.91561975363887	0	0	fn 14	148	fn
#00BFFF	3	1.91561975363887	2.01561975363887	0	0	fn 15	148	fn
#00BFFF	3	2.01561975363887	2.11561975363887	0	0	fn 16	148	fn
#00BFFF	3	2.11561975363887	2.21561975363887	0	0	fn 17	148	fn
#00BFFF	3	2.21561975363887	2.31561975363887	0	0	fn 18	148	fn
#00BFFF	3	2.31561975363887	2.41561975363887	0	0	fn 19	148	fn
#00BFFF	3	2.41561975363887	2.51561975363887	0	0	fn 20	148	fn
#00BFFF	3	2.51561975363887	2.61561975363887	0	0	fn 21	148	fn
#00BFFF	3	2.61561975363887	2.71561975363887	0	0	fn 22	148	fn
#00BFFF	3	2.71561975363887	2.81561975363887	0	0	fn 23	148	fn
#00BFFF	3	0	0.1	2	2	fn 1	149	fn
#00BFFF	3	0.1	1.6720342777882	2	2	fn 2	149	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 3	149	fn
#00BFFF	3	1.71217817532878	1.77036556648037	1	1	fn 4	149	fn
#00BFFF	3	1.77036556648037	1.81015768215035	1	1	fn 5	149	fn
#00BFFF	3	1.81015768215035	1.91015768215035	0	0	fn 6	149	fn
#00BFFF	3	1.91015768215035	2.01015768215035	0	0	fn 7	149	fn
#00BFFF	3	2.01015768215035	2.11015768215035	0	0	fn 8	149	fn
#00BFFF	3	2.11015768215035	2.21015768215035	0	0	fn 9	149	fn
#00BFFF	3	2.21015768215035	2.31015768215035	0	0	fn 10	149	fn
#00BFFF	3	2.31015768215035	2.41015768215035	0	0	fn 11	149	fn
#00BFFF	3	2.41015768215035	2.51015768215035	0	0	fn 12	149	fn
#00BFFF	3	2.51015768215035	2.61015768215035	0	0	fn 13	149	fn
#00BFFF	3	2.61015768215035	2.71015768215035	0	0	fn 14	149	fn
#00BFFF	3	2.71015768215035	2.75152718119234	1	1	fn 15	149	fn
#00BFFF	3	2.75152718119234	2.75520133920977	1	1	fn 16	149	fn
#00BFFF	3	2.75520133920977	2.8482810865125	1	1	fn 17	149	fn
#00BFFF	3	2.8482810865125	2.9131978582817	2	2	fn 18	149	fn
#00BFFF	3	2.9131978582817	3.00282422863024	2	2	fn 19	149	fn
#00BFFF	3	3.00282422863024	3.07842129480642	2	2	fn 20	149	fn
#00BFFF	3	3.07842129480642	3.09992113817834	2	2	fn 21	149	fn
#00BFFF	3	3.09992113817834	3.21878424216178	1	1	fn 22	149	fn
#00BFFF	3	3.21878424216178	3.31878424216178	0	0	fn 23	149	fn
#00BFFF	3	0	0.1	2	2	fn 1	150	fn
#00BFFF	3	0.1	1.16804067618721	2	2	fn 2	150	fn
#00BFFF	3	1.16804067618721	1.43302156809062	1	1	fn 3	150	fn
#00BFFF	3	1.43302156809062	1.6720342777882	2	2	fn 4	150	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 5	150	fn
#00BFFF	3	1.71217817532878	1.77036556648037	1	1	fn 6	150	fn
#00BFFF	3	1.77036556648037	1.84997530781965	1	1	fn 7	150	fn
#00BFFF	3	1.84997530781965	1.87325496159552	1	1	fn 8	150	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 9	150	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 10	150	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 11	150	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 12	150	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 13	150	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 14	150	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 15	150	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 16	150	fn
#00BFFF	3	2.58060064554228	2.68060064554228	0	0	fn 17	150	fn
#00BFFF	3	2.68060064554228	2.78060064554228	0	0	fn 18	150	fn
#00BFFF	3	2.78060064554228	2.84551741731149	1	1	fn 19	150	fn
#00BFFF	3	2.84551741731149	2.93514378766002	1	1	fn 20	150	fn
#00BFFF	3	2.93514378766002	3.01074085383621	1	1	fn 21	150	fn
#00BFFF	3	3.01074085383621	3.03224069720813	1	1	fn 22	150	fn
#00BFFF	3	3.03224069720813	3.13224069720813	0	0	fn 23	150	fn
#00BFFF	3	0	0.1	2	2	fn 1	151	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	151	fn
#00BFFF	3	1.1487803758085	1.69000807643621	1	1	fn 3	151	fn
#00BFFF	3	1.69000807643621	1.71217817532878	2	2	fn 4	151	fn
#00BFFF	3	1.71217817532878	1.77036556648037	2	2	fn 5	151	fn
#00BFFF	3	1.77036556648037	1.81015768215035	2	2	fn 6	151	fn
#00BFFF	3	1.81015768215035	1.84997530781965	1	1	fn 7	151	fn
#00BFFF	3	1.84997530781965	1.87325496159552	1	1	fn 8	151	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 9	151	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 10	151	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 11	151	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 12	151	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 13	151	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 14	151	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 15	151	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 16	151	fn
#00BFFF	3	2.58060064554228	2.62197014458427	1	1	fn 17	151	fn
#00BFFF	3	2.62197014458427	2.6256443026017	1	1	fn 18	151	fn
#00BFFF	3	2.6256443026017	2.78364082167364	1	1	fn 19	151	fn
#00BFFF	3	2.78364082167364	2.87326719202217	1	1	fn 20	151	fn
#00BFFF	3	2.87326719202217	2.94886425819836	1	1	fn 21	151	fn
#00BFFF	3	2.94886425819836	3.08922720555372	1	1	fn 22	151	fn
#00BFFF	3	3.08922720555372	3.18922720555372	0	0	fn 23	151	fn
#00BFFF	3	0	0.1	2	2	fn 1	152	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	152	fn
#00BFFF	3	1.1487803758085	1.16804067618721	1	1	fn 3	152	fn
#00BFFF	3	1.16804067618721	1.26804067618721	0	0	fn 4	152	fn
#00BFFF	3	1.26804067618721	1.5250271845328	1	1	fn 5	152	fn
#00BFFF	3	1.5250271845328	1.54719728342537	2	2	fn 6	152	fn
#00BFFF	3	1.54719728342537	1.60538467457696	2	2	fn 7	152	fn
#00BFFF	3	1.60538467457696	1.68499441591624	2	2	fn 8	152	fn
#00BFFF	3	1.68499441591624	1.70827406969211	2	2	fn 9	152	fn
#00BFFF	3	1.70827406969211	1.71561975363887	2	2	fn 10	152	fn
#00BFFF	3	1.71561975363887	1.81561975363887	2	2	fn 11	152	fn
#00BFFF	3	1.81561975363887	1.91561975363887	0	0	fn 12	152	fn
#00BFFF	3	1.91561975363887	2.01561975363887	0	0	fn 13	152	fn
#00BFFF	3	2.01561975363887	2.11561975363887	0	0	fn 14	152	fn
#00BFFF	3	2.11561975363887	2.21561975363887	0	0	fn 15	152	fn
#00BFFF	3	2.21561975363887	2.31561975363887	0	0	fn 16	152	fn
#00BFFF	3	2.31561975363887	2.41561975363887	0	0	fn 17	152	fn
#00BFFF	3	2.41561975363887	2.51561975363887	0	0	fn 18	152	fn
#00BFFF	3	2.51561975363887	2.61561975363887	0	0	fn 19	152	fn
#00BFFF	3	2.61561975363887	2.71561975363887	0	0	fn 20	152	fn
#00BFFF	3	2.71561975363887	2.81561975363887	0	0	fn 21	152	fn
#00BFFF	3	2.81561975363887	2.91561975363887	0	0	fn 22	152	fn
#00BFFF	3	0	0.1	2	2	fn 1	153	fn
#00BFFF	3	0.1	1.60634112630132	2	2	fn 2	153	fn
#00BFFF	3	1.60634112630132	1.6720342777882	2	2	fn 3	153	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 4	153	fn
#00BFFF	3	1.71217817532878	1.77920107129501	1	1	fn 5	153	fn
#00BFFF	3	1.77920107129501	1.81015768215035	1	1	fn 6	153	fn
#00BFFF	3	1.81015768215035	1.91015768215035	0	0	fn 7	153	fn
#00BFFF	3	1.91015768215035	2.01015768215035	0	0	fn 8	153	fn
#00BFFF	3	2.01015768215035	2.11015768215035	0	0	fn 9	153	fn
#00BFFF	3	2.11015768215035	2.21015768215035	0	0	fn 10	153	fn
#00BFFF	3	2.21015768215035	2.31015768215035	0	0	fn 11	153	fn
#00BFFF	3	2.31015768215035	2.41015768215035	0	0	fn 12	153	fn
#00BFFF	3	2.41015768215035	2.51015768215035	0	0	fn 13	153	fn
#00BFFF	3	2.51015768215035	2.61015768215035	0	0	fn 14	153	fn
#00BFFF	3	2.61015768215035	2.71015768215035	0	0	fn 15	153	fn
#00BFFF	3	2.71015768215035	2.74111429300568	1	1	fn 16	153	fn
#00BFFF	3	2.74111429300568	2.75520133920977	1	1	fn 17	153	fn
#00BFFF	3	2.75520133920977	2.84362261810273	1	1	fn 18	153	fn
#00BFFF	3	2.84362261810273	2.8482810865125	1	1	fn 19	153	fn
#00BFFF	3	2.8482810865125	2.9131978582817	2	2	fn 20	153	fn
#00BFFF	3	2.9131978582817	3.00282422863024	2	2	fn 21	153	fn
#00BFFF	3	3.00282422863024	3.09992113817834	2	2	fn 22	153	fn
#00BFFF	3	3.09992113817834	3.21878424216178	1	1	fn 23	153	fn
#00BFFF	3	3.21878424216178	3.31878424216178	0	0	fn 24	153	fn
#00BFFF	3	0	0.1	2	2	fn 1	154	fn
#00BFFF	3	0.1	1.16804067618721	2	2	fn 2	154	fn
#00BFFF	3	1.16804067618721	1.43302156809062	1	1	fn 3	154	fn
#00BFFF	3	1.43302156809062	1.60634112630132	2	2	fn 4	154	fn
#00BFFF	3	1.60634112630132	1.6720342777882	2	2	fn 5	154	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 6	154	fn
#00BFFF	3	1.71217817532878	1.77920107129501	1	1	fn 7	154	fn
#00BFFF	3	1.77920107129501	1.87325496159552	1	1	fn 8	154	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 9	154	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 10	154	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 11	154	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 12	154	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 13	154	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 14	154	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 15	154	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 16	154	fn
#00BFFF	3	2.58060064554228	2.68060064554228	0	0	fn 17	154	fn
#00BFFF	3	2.68060064554228	2.78060064554228	0	0	fn 18	154	fn
#00BFFF	3	2.78060064554228	2.88060064554228	0	0	fn 19	154	fn
#00BFFF	3	2.88060064554228	2.98060064554228	0	0	fn 20	154	fn
#00BFFF	3	2.98060064554228	3.04551741731149	1	1	fn 21	154	fn
#00BFFF	3	3.04551741731149	3.13514378766002	1	1	fn 22	154	fn
#00BFFF	3	3.13514378766002	3.23224069720813	1	1	fn 23	154	fn
#00BFFF	3	3.23224069720813	3.33224069720813	0	0	fn 24	154	fn
#00BFFF	3	0	0.1	2	2	fn 1	155	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	155	fn
#00BFFF	3	1.1487803758085	1.60634112630132	1	1	fn 3	155	fn
#00BFFF	3	1.60634112630132	1.69000807643621	1	1	fn 4	155	fn
#00BFFF	3	1.69000807643621	1.71217817532878	2	2	fn 5	155	fn
#00BFFF	3	1.71217817532878	1.77920107129501	2	2	fn 6	155	fn
#00BFFF	3	1.77920107129501	1.81015768215035	2	2	fn 7	155	fn
#00BFFF	3	1.81015768215035	1.87325496159552	1	1	fn 8	155	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 9	155	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 10	155	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 11	155	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 12	155	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 13	155	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 14	155	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 15	155	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 16	155	fn
#00BFFF	3	2.58060064554228	2.68060064554228	0	0	fn 17	155	fn
#00BFFF	3	2.68060064554228	2.71155725639762	1	1	fn 18	155	fn
#00BFFF	3	2.71155725639762	2.7256443026017	1	1	fn 19	155	fn
#00BFFF	3	2.7256443026017	2.81406558149467	1	1	fn 20	155	fn
#00BFFF	3	2.81406558149467	2.88364082167364	1	1	fn 21	155	fn
#00BFFF	3	2.88364082167364	2.97326719202217	1	1	fn 22	155	fn
#00BFFF	3	2.97326719202217	3.18922720555372	1	1	fn 23	155	fn
#00BFFF	3	3.18922720555372	3.28922720555372	0	0	fn 24	155	fn
#00BFFF	3	0	0.1	2	2	fn 1	156	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	156	fn
#00BFFF	3	1.1487803758085	1.16804067618721	1	1	fn 3	156	fn
#00BFFF	3	1.16804067618721	1.26804067618721	0	0	fn 4	156	fn
#00BFFF	3	1.26804067618721	1.44136023439791	1	1	fn 5	156	fn
#00BFFF	3	1.44136023439791	1.5250271845328	1	1	fn 6	156	fn
#00BFFF	3	1.5250271845328	1.54719728342537	2	2	fn 7	156	fn
#00BFFF	3	1.54719728342537	1.6142201793916	2	2	fn 8	156	fn
#00BFFF	3	1.6142201793916	1.70827406969211	2	2	fn 9	156	fn
#00BFFF	3	1.70827406969211	1.71561975363887	2	2	fn 10	156	fn
#00BFFF	3	1.71561975363887	1.81561975363887	2	2	fn 11	156	fn
#00BFFF	3	1.81561975363887	1.91561975363887	0	0	fn 12	156	fn
#00BFFF	3	1.91561975363887	2.01561975363887	0	0	fn 13	156	fn
#00BFFF	3	2.01561975363887	2.11561975363887	0	0	fn 14	156	fn
#00BFFF	3	2.11561975363887	2.21561975363887	0	0	fn 15	156	fn
#00BFFF	3	2.21561975363887	2.31561975363887	0	0	fn 16	156	fn
#00BFFF	3	2.31561975363887	2.41561975363887	0	0	fn 17	156	fn
#00BFFF	3	2.41561975363887	2.51561975363887	0	0	fn 18	156	fn
#00BFFF	3	2.51561975363887	2.61561975363887	0	0	fn 19	156	fn
#00BFFF	3	2.61561975363887	2.71561975363887	0	0	fn 20	156	fn
#00BFFF	3	2.71561975363887	2.81561975363887	0	0	fn 21	156	fn
#00BFFF	3	2.81561975363887	2.91561975363887	0	0	fn 22	156	fn
#00BFFF	3	2.91561975363887	3.01561975363887	0	0	fn 23	156	fn
#00BFFF	3	0	0.1	2	2	fn 1	157	fn
#00BFFF	3	0.1	1.6720342777882	2	2	fn 2	157	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 3	157	fn
#00BFFF	3	1.71217817532878	1.81015768215035	1	1	fn 4	157	fn
#00BFFF	3	1.81015768215035	1.91015768215035	0	0	fn 5	157	fn
#00BFFF	3	1.91015768215035	2.01015768215035	0	0	fn 6	157	fn
#00BFFF	3	2.01015768215035	2.11015768215035	0	0	fn 7	157	fn
#00BFFF	3	2.11015768215035	2.21015768215035	0	0	fn 8	157	fn
#00BFFF	3	2.21015768215035	2.31015768215035	0	0	fn 9	157	fn
#00BFFF	3	2.31015768215035	2.41015768215035	0	0	fn 10	157	fn
#00BFFF	3	2.41015768215035	2.51015768215035	0	0	fn 11	157	fn
#00BFFF	3	2.51015768215035	2.61015768215035	0	0	fn 12	157	fn
#00BFFF	3	2.61015768215035	2.71015768215035	0	0	fn 13	157	fn
#00BFFF	3	2.71015768215035	2.75152718119234	1	1	fn 14	157	fn
#00BFFF	3	2.75152718119234	2.75520133920977	1	1	fn 15	157	fn
#00BFFF	3	2.75520133920977	2.84362261810273	1	1	fn 16	157	fn
#00BFFF	3	2.84362261810273	2.8482810865125	1	1	fn 17	157	fn
#00BFFF	3	2.8482810865125	2.9131978582817	2	2	fn 18	157	fn
#00BFFF	3	2.9131978582817	3.00282422863024	2	2	fn 19	157	fn
#00BFFF	3	3.00282422863024	3.07842129480642	2	2	fn 20	157	fn
#00BFFF	3	3.07842129480642	3.09992113817834	2	2	fn 21	157	fn
#00BFFF	3	3.09992113817834	3.21878424216178	1	1	fn 22	157	fn
#00BFFF	3	3.21878424216178	3.31878424216178	0	0	fn 23	157	fn
#00BFFF	3	0	0.1	2	2	fn 1	158	fn
#00BFFF	3	0.1	1.16804067618721	2	2	fn 2	158	fn
#00BFFF	3	1.16804067618721	1.43302156809062	1	1	fn 3	158	fn
#00BFFF	3	1.43302156809062	1.6720342777882	2	2	fn 4	158	fn
#00BFFF	3	1.6720342777882	1.71217817532878	1	1	fn 5	158	fn
#00BFFF	3	1.71217817532878	1.87325496159552	1	1	fn 6	158	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 7	158	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 8	158	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 9	158	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 10	158	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 11	158	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 12	158	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 13	158	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 14	158	fn
#00BFFF	3	2.58060064554228	2.68060064554228	0	0	fn 15	158	fn
#00BFFF	3	2.68060064554228	2.78060064554228	0	0	fn 16	158	fn
#00BFFF	3	2.78060064554228	2.88060064554228	0	0	fn 17	158	fn
#00BFFF	3	2.88060064554228	2.98060064554228	0	0	fn 18	158	fn
#00BFFF	3	2.98060064554228	3.04551741731149	1	1	fn 19	158	fn
#00BFFF	3	3.04551741731149	3.13514378766002	1	1	fn 20	158	fn
#00BFFF	3	3.13514378766002	3.21074085383621	1	1	fn 21	158	fn
#00BFFF	3	3.21074085383621	3.23224069720813	1	1	fn 22	158	fn
#00BFFF	3	3.23224069720813	3.33224069720813	0	0	fn 23	158	fn
#00BFFF	3	0	0.1	2	2	fn 1	159	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	159	fn
#00BFFF	3	1.1487803758085	1.69000807643621	1	1	fn 3	159	fn
#00BFFF	3	1.69000807643621	1.71217817532878	2	2	fn 4	159	fn
#00BFFF	3	1.71217817532878	1.81015768215035	2	2	fn 5	159	fn
#00BFFF	3	1.81015768215035	1.87325496159552	1	1	fn 6	159	fn
#00BFFF	3	1.87325496159552	1.88060064554228	1	1	fn 7	159	fn
#00BFFF	3	1.88060064554228	1.98060064554228	1	1	fn 8	159	fn
#00BFFF	3	1.98060064554228	2.08060064554228	0	0	fn 9	159	fn
#00BFFF	3	2.08060064554228	2.18060064554228	0	0	fn 10	159	fn
#00BFFF	3	2.18060064554228	2.28060064554228	0	0	fn 11	159	fn
#00BFFF	3	2.28060064554228	2.38060064554228	0	0	fn 12	159	fn
#00BFFF	3	2.38060064554228	2.48060064554228	0	0	fn 13	159	fn
#00BFFF	3	2.48060064554228	2.58060064554228	0	0	fn 14	159	fn
#00BFFF	3	2.58060064554228	2.68060064554228	0	0	fn 15	159	fn
#00BFFF	3	2.68060064554228	2.72197014458427	1	1	fn 16	159	fn
#00BFFF	3	2.72197014458427	2.7256443026017	1	1	fn 17	159	fn
#00BFFF	3	2.7256443026017	2.81406558149467	1	1	fn 18	159	fn
#00BFFF	3	2.81406558149467	2.88364082167364	1	1	fn 19	159	fn
#00BFFF	3	2.88364082167364	2.97326719202217	1	1	fn 20	159	fn
#00BFFF	3	2.97326719202217	3.04886425819836	1	1	fn 21	159	fn
#00BFFF	3	3.04886425819836	3.18922720555372	1	1	fn 22	159	fn
#00BFFF	3	3.18922720555372	3.28922720555372	0	0	fn 23	159	fn
#00BFFF	3	0	0.1	2	2	fn 1	160	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	160	fn
#00BFFF	3	1.1487803758085	1.16804067618721	1	1	fn 3	160	fn
#00BFFF	3	1.16804067618721	1.26804067618721	0	0	fn 4	160	fn
#00BFFF	3	1.26804067618721	1.5250271845328	1	1	fn 5	160	fn
#00BFFF	3	1.5250271845328	1.54719728342537	2	2	fn 6	160	fn
#00BFFF	3	1.54719728342537	1.70827406969211	2	2	fn 7	160	fn
#00BFFF	3	1.70827406969211	1.71561975363887	2	2	fn 8	160	fn
#00BFFF	3	1.71561975363887	1.81561975363887	2	2	fn 9	160	fn
#00BFFF	3	1.81561975363887	1.91561975363887	0	0	fn 10	160	fn
#00BFFF	3	1.91561975363887	2.01561975363887	0	0	fn 11	160	fn
#00BFFF	3	2.01561975363887	2.11561975363887	0	0	fn 12	160	fn
#00BFFF	3	2.11561975363887	2.21561975363887	0	0	fn 13	160	fn
#00BFFF	3	2.21561975363887	2.31561975363887	0	0	fn 14	160	fn
#00BFFF	3	2.31561975363887	2.41561975363887	0	0	fn 15	160	fn
#00BFFF	3	2.41561975363887	2.51561975363887	0	0	fn 16	160	fn
#00BFFF	3	2.51561975363887	2.61561975363887	0	0	fn 17	160	fn
#00BFFF	3	2.61561975363887	2.71561975363887	0	0	fn 18	160	fn
#00BFFF	3	2.71561975363887	2.81561975363887	0	0	fn 19	160	fn
#00BFFF	3	2.81561975363887	2.91561975363887	0	0	fn 20	160	fn
#00BFFF	3	2.91561975363887	3.01561975363887	0	0	fn 21	160	fn
#00BFFF	3	3.01561975363887	3.11561975363887	0	0	fn 22	160	fn
#00BFFF	3	0	0.1	2	2	fn 1	161	fn
#00BFFF	3	0.1	1.56330432084473	2	2	fn 2	161	fn
#00BFFF	3	1.56330432084473	1.60634112630132	2	2	fn 3	161	fn
#00BFFF	3	1.60634112630132	1.6720342777882	2	2	fn 4	161	fn
#00BFFF	3	1.6720342777882	1.77036556648037	1	1	fn 5	161	fn
#00BFFF	3	1.77036556648037	1.77920107129501	1	1	fn 6	161	fn
#00BFFF	3	1.77920107129501	1.81015768215035	1	1	fn 7	161	fn
#00BFFF	3	1.81015768215035	1.91015768215035	0	0	fn 8	161	fn
#00BFFF	3	1.91015768215035	2.01015768215035	0	0	fn 9	161	fn
#00BFFF	3	2.01015768215035	2.11015768215035	0	0	fn 10	161	fn
#00BFFF	3	2.11015768215035	2.21015768215035	0	0	fn 11	161	fn
#00BFFF	3	2.21015768215035	2.31015768215035	0	0	fn 12	161	fn
#00BFFF	3	2.31015768215035	2.41015768215035	0	0	fn 13	161	fn
#00BFFF	3	2.41015768215035	2.51015768215035	0	0	fn 14	161	fn
#00BFFF	3	2.51015768215035	2.61015768215035	0	0	fn 15	161	fn
#00BFFF	3	2.61015768215035	2.71015768215035	0	0	fn 16	161	fn
#00BFFF	3	2.71015768215035	2.73974402246539	1	1	fn 17	161	fn
#00BFFF	3	2.73974402246539	2.74111429300568	1	1	fn 18	161	fn
#00BFFF	3	2.74111429300568	2.75520133920977	1	1	fn 19	161	fn
#00BFFF	3	2.75520133920977	2.8482810865125	1	1	fn 20	161	fn
#00BFFF	3	2.8482810865125	2.87853035547845	2	2	fn 21	161	fn
#00BFFF	3	2.87853035547845	3.09992113817834	2	2	fn 22	161	fn
#00BFFF	3	3.09992113817834	3.21878424216178	1	1	fn 23	161	fn
#00BFFF	3	3.21878424216178	3.31878424216178	0	0	fn 24	161	fn
#00BFFF	3	0	0.1	2	2	fn 1	162	fn
#00BFFF	3	0.1	1.16804067618721	2	2	fn 2	162	fn
#00BFFF	3	1.16804067618721	1.43302156809062	1	1	fn 3	162	fn
#00BFFF	3	1.43302156809062	1.56330432084473	2	2	fn 4	162	fn
#00BFFF	3	1.56330432084473	1.60634112630132	2	2	fn 5	162	fn
#00BFFF	3	1.60634112630132	1.6720342777882	2	2	fn 6	162	fn
#00BFFF	3	1.6720342777882	1.77036556648037	1	1	fn 7	162	fn
#00BFFF	3	1.77036556648037	1.77920107129501	1	1	fn 8	162	fn
#00BFFF	3	1.77920107129501	1.84997530781965	1	1	fn 9	162	fn
#00BFFF	3	1.84997530781965	1.88060064554228	1	1	fn 10	162	fn
#00BFFF	3	1.88060064554228	1.89783494292779	1	1	fn 11	162	fn
#00BFFF	3	1.89783494292779	1.99783494292779	1	1	fn 12	162	fn
#00BFFF	3	1.99783494292779	2.09783494292779	0	0	fn 13	162	fn
#00BFFF	3	2.09783494292779	2.19783494292779	0	0	fn 14	162	fn
#00BFFF	3	2.19783494292779	2.29783494292779	0	0	fn 15	162	fn
#00BFFF	3	2.29783494292779	2.39783494292779	0	0	fn 16	162	fn
#00BFFF	3	2.39783494292779	2.49783494292779	0	0	fn 17	162	fn
#00BFFF	3	2.49783494292779	2.59783494292779	0	0	fn 18	162	fn
#00BFFF	3	2.59783494292779	2.69783494292779	0	0	fn 19	162	fn
#00BFFF	3	2.69783494292779	2.79783494292779	0	0	fn 20	162	fn
#00BFFF	3	2.79783494292779	2.89783494292779	0	0	fn 21	162	fn
#00BFFF	3	2.89783494292779	2.92808421189374	1	1	fn 22	162	fn
#00BFFF	3	2.92808421189374	3.14947499459363	1	1	fn 23	162	fn
#00BFFF	3	3.14947499459363	3.24947499459363	0	0	fn 24	162	fn
#00BFFF	3	0	0.1	2	2	fn 1	163	fn
#00BFFF	3	0.1	1.1487803758085	2	2	fn 2	163	fn
#00BFFF	3	1.1487803758085	1.56330432084473	1	1	fn 3	163	fn
#00BFFF	3	1.56330432084473	1.60634112630132	1	1	fn 4	163	fn
#00BFFF	3	1.60634112630132	1.69000807643621	1	1	fn 5	163	fn
#00BFFF	3	1.69000807643621	1.77036556648037	2	2	fn 6	163	fn
#00BFFF	3	1.77036556648037	1.77920107129501	2	2	fn 7	163	fn
#00BFFF	3	1.77920107129501	1.81015768215035	2	2	fn 8	163	fn
#00BFFF	3	1.81015768215035	1.84997530781965	1	1	fn 9	163	fn
#00BFFF	3	1.84997530781965	1.88060064554228	1	1	fn 10	163	fn
#00BFFF	3	1.88060064554228	1.89783494292779	1	1	fn 11	163	fn
#00BFFF	3	1.89783494292779	1.99783494292779	1	1	fn 12	163	fn
#00BFFF	3	1.99783494292779	2.09783494292779	0	0	fn 13	163	fn
#00BFFF	3	2.09783494292779	2.19783494292779	0	0	fn 14	163	fn
